Gemeindeschlüsselnummer;Gemeindename;Anzahl;qkm;Ew/qkm
93750179179;Obertraubling;8492;24,85;342
93750180180;Pentling;5970;32,47;184
93750181181;Pettendorf;3509;24,57;143
93750183183;Pfatter;3070;48,16;64
93750190190;Regenstauf, M;15623;103,76;151
93750196196;Schierling, M;7832;77,42;101
93750199199;Sinzing;7272;44,03;165
93750204204;Tegernheim;5376;11,43;470
93750205205;Thalmassing;3503;37,11;94
93750208208;Wenzenbach;8693;29,85;291
93750209209;Wiesent;2570;26,73;96
93750213213;Zeitlarn;5497;16,12;341
93755332131;Duggendorf;1519;22,88;66
93755332153;Holzheim a.Forst;1048;15,65;67
93755332156;Kallmünz, M;2782;43,18;64
93755333122;Brunn (Landkreis Regensburg);1509;16,12;94
93755333127;Deuerling;1909;7,11;268
93755333162;Laaber, M;5228;29,66;176
93755334184;Pielenhofen;1605;14,52;111
93755334211;Wolfsegg;1482;15,34;97
93755335114;Altenthann;1469;21,48;68
93755335116;Bach a.d.Donau;1834;14,7;125
93755335130;Donaustauf, M;4078;9,72;420
93755336120;Brennberg;2110;30,52;69
93755336210;Wörth a.d.Donau, St;4922;52,24;94
93755337113;Alteglofsheim;3193;13,22;242
93755337182;Pfakofen;1588;15,28;104
93755338115;Aufhausen;1874;27,31;69
93755338171;Mötzing;1410;36,17;39
93755338191;Riekofen;740;23,92;31
93755338201;Sünching;2139;19,42;110
93760116116;Bodenwöhr;4149;54,25;76
93760117117;Bruck i.d.OPf., M;4229;52,46;81
93760119119;Burglengenfeld, St;14459;93,26;155
93760125125;Fensterbach;2386;26,85;89
93760141141;Maxhütte-Haidhof, St;11852;34,69;342
93760147147;Neunburg vorm Wald, St;7949;110,14;72
93760149149;Nittenau, St;8886;98,73;90
93760150150;Wernberg-Köblitz, M;5586;66,06;85
93760151151;Oberviechtach, St;4927;62,42;79
93760159159;Schmidgaden;2947;41,24;71
93760161161;Schwandorf, GKSt;29096;123,8;235
93760170170;Teublitz, St;7820;38,23;205
93765339148;Niedermurach;1269;29,97;42
93765339171;Teunz;1856;30,73;60
93765339178;Winklarn, M;1330;33,69;39
93765341112;Altendorf (Landkreis Schwandorf);811;23,17;35
93765341133;Guteneck;811;35,07;23
93765341144;Nabburg, St;6132;62,36;98
93765342162;Schwarzach b.Nabburg;1361;27,36;50
93765342163;Schwarzenfeld, M;6256;38,28;163
93765342169;Stulln;1650;15,53;106
93765343153;Pfreimd, St;4997;51,48;97
93765343173;Trausnitz;915;17,63;52
93765344160;Schönsee, St;2312;50,28;46
93765344167;Stadlern;526;10,55;50
93765344176;Weiding (Landkreis Schwandorf);472;22,43;21
93765345146;Neukirchen-Balbini, M;1125;48,26;23
93765345172;Thanstein;944;27,86;34
93765346168;Steinberg am See;1943;20,21;96
93765346175;Wackersdorf;5245;33,56;156
93770116116;Erbendorf, St;5077;67,56;75
93770118118;Friedenfels;1220;16,28;75
93770119119;Fuchsmühl, M;1560;14,83;105
93770127127;Immenreuth;1982;26,42;75
93770131131;Konnersreuth, M;1704;23,48;73
93770133133;Kulmain;2287;35,51;64
93770139139;Mähring, M;1820;72,93;25
93770142142;Bad Neualbenreuth, M;1414;50,13;28
93770146146;Plößberg, M;3183;74,21;43
93770154154;Tirschenreuth, St;8684;103,95;84
93770157157;Waldershof, St;4362;60,37;72
93770158158;Waldsassen, St;6681;66,53;100
93775347137;Leonberg;1031;51,34;20
93775347141;Mitterteich, St;6580;39,38;167
93775347145;Pechbrunn;1328;26,46;50
93775348129;Kemnath, St;5615;56,79;99
93775349113;Brand;1185;10,28;115
93775349115;Ebnath;1297;11,04;117
93775349143;Neusorg;1908;17,83;107
93775349148;Pullenreuth;1592;43,21;37
93775350132;Krummennaab;1426;17,68;81
93775350149;Reuth b.Erbendorf;1127;16,91;67
93775351117;Falkenberg, M;938;39,26;24
93775351159;Wiesau, M;4029;42,71;94
94610000000;Bamberg;72764;54,62;1332
94620000000;Bayreuth;72289;66,89;1081
94630000000;Coburg;40296;48,29;834
94640000000;Hof;45598;58,02;786
94710111111;Altendorf (Landkreis Bamberg);2145;8,7;247
94710117117;Bischberg;5972;17,55;340
94710119119;Breitengüßbach;4469;16,86;265
94710123123;Buttenheim, M;3605;30,07;120
94710131131;Frensdorf;5133;44;117
94710137137;Gundelsheim;3591;3,77;953
94710140140;Hallstadt, St;8775;14,6;601
94710142142;Heiligenstadt i.OFr., M;3545;76,7;46
94710145145;Hirschaid, M;12419;40,97;303
94710150150;Kemmern;2499;8,27;302
94710155155;Litzendorf;6121;25,87;237
94710159159;Memmelsdorf;8848;26,24;337
94710165165;Oberhaid (Landkreis Bamberg);4602;27,05;170
94710169169;Pettstadt;2041;9,88;207
94710172172;Pommersfelden;3034;35,7;85
94710174174;Rattelsdorf, M;4557;39,59;115
94710185185;Scheßlitz, St;7208;94,87;76
94710191191;Stegaurach;6930;23,94;289
94710195195;Strullendorf;7773;31,69;245
94710207207;Viereth-Trunstadt;3638;15,82;230
94710208208;Walsdorf;2588;16,24;159
94710214214;Zapfendorf, M;4910;30,54;161
94710220220;Schlüsselfeld, St;6024;70,24;86
94715401115;Baunach, St;3854;32,14;120
94715401133;Gerach (Landkreis Bamberg);1000;7,78;129
94715401152;Lauter;1130;12,4;91
94715401175;Reckendorf;1987;13,06;152
94715403151;Königsfeld (Landkreis Bamberg);1254;42,84;29
94715403189;Stadelhofen;1238;41,1;30
94715403209;Wattendorf;636;22,24;29
94715407122;Burgwindheim, M;1309;37,38;35
94715408120;Burgebrach, M;7019;87,84;80
94715408186;Schönbrunn i.Steigerwald;1848;24,7;75
94715445154;Lisberg;1736;8,36;208
94715445173;Priesendorf;1528;8,36;183
94720111111;Ahorntal;2209;43,47;51
94720116116;Bad Berneck i.Fichtelgebirge, St;4407;38,26;115
94720119119;Bindlach;7260;37,6;193
94720121121;Bischofsgrün;1900;8,39;226
94720131131;Eckersdorf;5096;36,17;141
94720138138;Fichtelberg;1839;5,16;356
94720139139;Gefrees, St;4233;50,32;84
94720143143;Goldkronach, St;3462;30,68;113
94720150150;Heinersreuth;3706;14,67;253
94720164164;Mehlmeisel;1287;13,23;97
94720175175;Pegnitz, St;13242;99,98;132
94720179179;Pottenstein, St;5214;73,3;71
94720190190;Speichersdorf;5728;52,91;108
94720197197;Waischenfeld, St;2999;57,93;52
94720198198;Warmensteinach;2153;32,61;66
94725412115;Aufseß;1305;29,4;44
94725412154;Hollfeld, St;4824;80,66;60
94725412176;Plankenfels;848;14;61
94725413141;Glashütten (Landkreis Bayreuth);1327;3,53;376
94725413167;Mistelgau;3819;42,51;90
94725414140;Gesees;1250;10,43;120
94725414155;Hummeltal;2353;21,91;107
94725414166;Mistelbach;1494;6,12;244
94725415133;Emtmannsberg;1041;22,33;47
94725415188;Seybothenreuth;1270;17,43;73
94725415199;Weidenberg, M;5782;68,9;84
94725416127;Creußen, St;4845;64,87;75
94725416146;Haag;949;15,89;60
94725416180;Prebitz;975;20,99;46
94725416184;Schnabelwaid, M;949;21,29;45
94725417118;Betzenstein, St;2507;51,84;48
94725417177;Plech, M;1310;15,29;86
94730112112;Ahorn (Landkreis Coburg);4049;19,83;204
94730120120;Dörfles-Esbach;3497;3,83;913
94730121121;Ebersdorf b.Coburg;6089;26,36;231
94730132132;Großheirath;2585;22,27;116
94730138138;Itzgrund;2301;33,08;70
94730141141;Lautertal;4287;30,35;141
94730144144;Meeder;3516;73,58;48
94730151151;Neustadt b.Coburg, GKSt;14538;61,89;235
94730158158;Bad Rodach, St;6118;77,65;79
94730159159;Rödental, St;12545;49,97;251
94730165165;Seßlach, St;3837;72,53;53
94730166166;Sonnefeld;4442;34,69;128
94730170170;Untersiemau;4013;20,49;196
94730174174;Weidhausen b.Coburg;3167;9,61;330
94730175175;Weitramsdorf;5034;33,7;149
94735418134;Grub a.Forst;2669;11,97;223
94735418153;Niederfüllbach;1419;2,59;548
94740123123;Eggolsheim, M;6326;48,89;129
94740124124;Egloffstein, M;2110;28,06;75
94740126126;Forchheim, GKSt;32041;44,44;721
94740129129;Gößweinstein, M;4072;57,69;71
94740133133;Hallerndorf;4081;41,31;99
94740134134;Hausen (Landkreis Forchheim);3713;13,53;274
94740135135;Heroldsbach;5045;15,61;323
94740140140;Igensdorf, M;5046;28,83;175
94740146146;Langensendelbach;3045;9,58;318
94740154154;Neunkirchen a.Brand, M;8006;26,39;303
94740156156;Obertrubach;2152;21,16;102
94740161161;Pretzfeld, M;2368;24,21;98
94745420121;Ebermannstadt, St;6670;49,95;134
94745420168;Unterleinleiter;1227;12,47;98
94745422145;Kunreuth;1397;9,82;142
94745422158;Pinzberg;1924;13,31;145
94745422175;Wiesenthau;1587;6,43;247
94745423143;Kirchehrenbach;2186;8,21;266
94745423147;Leutenbach (Landkreis Forchheim);1623;19,41;84
94745423171;Weilersbach;2001;8,61;232
94745425122;Effeltrich;2489;11,93;209
94745425160;Poxdorf (Landkreis Forchheim);1568;5,17;303
94745426119;Dormitz;2027;4,58;443
94745426137;Hetzles;1351;11,77;115
94745426144;Kleinsendelbach;1449;7,5;193
94745427132;Gräfenberg, St;4189;37,83;111
94745427138;Hiltpoltstein, M;1525;25,54;60
94745427173;Weißenohe;1186;4,69;253
94750112112;Bad Steben, M;3304;25,84;128
94750113113;Berg (Landkreis Hof);2041;38,9;52
94750120120;Döhlau;3834;15,25;251
94750128128;Geroldsgrün;2642;15,58;170
94750136136;Helmbrechts, St;8138;58,72;139
94750141141;Köditz;2387;31,45;76
94750142142;Konradsreuth;3174;43,24;73
94750154154;Münchberg, St;9935;68,78;144
94750156156;Naila, St;7578;37,04;205
94750158158;Oberkotzau, M;5225;21,51;243
94750161161;Regnitzlosau;2249;39,9;56
94750162162;Rehau, St;9007;80,33;112
94750168168;Schwarzenbach a.d.Saale, St;6647;59,18;112
94750169169;Schwarzenbach a.Wald, St;4428;36,7;121
94750171171;Selbitz, St;4197;27,75;151
94750175175;Stammbach, M;2330;34,67;67
94750189189;Zell im Fichtelgebirge, M;1897;31,23;61
94755428137;Issigau;990;18,68;53
94755428146;Lichtenberg, St;1000;9,47;106
94755430123;Feilitzsch;2697;30,22;89
94755430127;Gattendorf;1015;22,19;46
94755430181;Töpen;996;20,8;48
94755430182;Trogen;1399;12,32;114
94755431145;Leupoldsgrün;1177;10,25;115
94755431165;Schauenstein, St;1878;26,66;70
94755432174;Sparneck, M;1541;16,36;94
94755432184;Weißdorf;1172;21,91;53
94760145145;Kronach, St;16528;66,98;247
94760146146;Küps, M;7637;35,63;214
94760152152;Ludwigsstadt, St;3173;58,74;54
94760159159;Nordhalben, M;1570;21,93;72
94760164164;Pressig, M;3870;53,19;73
94760175175;Steinbach a.Wald;3058;36,15;85
94760177177;Steinwiesen, M;3343;55,02;61
94760178178;Stockheim (Landkreis Kronach);4822;25,36;190
94760179179;Tettau, M;1912;23,8;80
94760183183;Marktrodach, M;3655;33,32;110
94760185185;Weißenbrunn;2739;26,41;104
94760189189;Wilhelmsthal;3470;42,91;81
94765433166;Reichenbach (Landkreis Kronach);650;8,66;75
94765433182;Tschirn;532;20,14;26
94765434154;Mitwitz, M;2782;33,19;84
94765434171;Schneckenlohe;996;9,31;107
94770121121;Himmelkron;3315;23,06;144
94770128128;Kulmbach, GKSt;26159;92,77;282
94770136136;Mainleus, M;6507;49,41;132
94770139139;Marktschorgast, M;1360;15,81;86
94770142142;Neudrossenfeld;3777;50,25;75
94770143143;Neuenmarkt;2931;18,95;155
94770148148;Presseck, M;1743;54,82;32
94770157157;Thurnau, M;4095;64,18;64
94770163163;Wirsberg, M;1883;17,21;109
94775435151;Rugendorf;930;17,32;54
94775435156;Stadtsteinach, St;3089;39,8;78
94775436117;Grafengehaig, M;816;20,81;39
94775436138;Marktleugast, M;3108;33,87;92
94775437118;Guttenberg;469;10,66;44
94775437129;Kupferberg, St;1065;8,29;128
94775437135;Ludwigschorgast, M;978;5,94;165
94775437159;Untersteinach;1765;11,43;154
94775438124;Kasendorf, M;2393;39;61
94775438164;Wonsees, M;1145;36,79;31
94775439119;Harsdorf;964;11,25;86
94775439127;Ködnitz;1482;19,62;76
94775439158;Trebgast;1531;17,08;90
94780111111;Altenkunstadt;5506;32,9;167
94780116116;Burgkunstadt, St;6471;40,6;159
94780120120;Ebensfeld, M;5564;68,72;81
94780139139;Lichtenfels, St;20352;122,16;167
94780145145;Michelau i.OFr.;6205;19,35;321
94780165165;Bad Staffelstein, St;10740;99,51;108
94780176176;Weismain, St;4843;90,14;54
94785441143;Marktgraitz, M;1104;3,75;294
94785441155;Redwitz a.d.Rodach;3396;14,66;232
94785446127;Hochstadt a.Main;1592;13,78;116
94785446144;Marktzeuln, M;1600;6,86;233
94790112112;Arzberg, St;4932;43,19;114
94790129129;Kirchenlamitz, St;3143;48,48;65
94790135135;Marktleuthen, St;2876;35,48;81
94790136136;Marktredwitz, GKSt;16875;49,52;341
94790145145;Röslau;2058;29,83;69
94790150150;Schönwald, St;3109;19,19;162
94790152152;Selb, GKSt;14846;86,07;172
94790166166;Weißenstadt, St;2987;42,23;71
94790169169;Wunsiedel, St;8930;54,88;163
94795442126;Höchstädt i.Fichtelgebirge;1041;14,95;70
94795442158;Thiersheim, M;1704;24,42;70
94795442159;Thierstein, M;1107;12,93;86
94795443127;Hohenberg a.d.Eger, St;1410;15,66;90
94795443147;Schirnding, M;1134;16,51;69
94795444111;Bad Alexandersbad;950;8,94;106
94795444138;Nagel;1681;7,78;216
94795444161;Tröstau;2101;19,61;107
95610000000;Ansbach;39601;99,91;396
95620000000;Erlangen;112220;76,96;1458
95630000000;Fürth;130126;63,35;2054
95640000000;Nürnberg;522554;186,44;2803
95650000000;Schwabach;40865;40,8;1002
95710113113;Arberg, M;2215;31,29;71
95710114114;Aurach;3013;36,66;82
95710115115;Bechhofen, M;6193;61,85;100
95710127127;Burgoberbach;3662;12,61;290
95710135135;Dietenhofen, M;5640;63,93;88
95710136136;Dinkelsbühl, GKSt;12253;75,16;163
95710139139;Dürrwangen, M;2574;23,03;112
95710145145;Feuchtwangen, St;12344;137,21;90
95710146146;Flachslanden, M;2346;40,93;57
95710165165;Heilsbronn, St;9755;62,23;157
95710166166;Herrieden, St;8166;81,66;100
95710170170;Langfurth;2051;21,15;97
95710171171;Lehrberg, M;3135;50,85;62
95710174174;Leutershausen, St;5537;84,07;66
95710175175;Lichtenau, M;3798;41,35;92
95710177177;Merkendorf, St;2996;26,07;115
95710180180;Neuendettelsau;7781;33,81;230
95710183183;Oberdachstetten;1662;23,62;70
95710190190;Petersaurach;4959;41,81;119
95710193193;Rothenburg ob der Tauber, GKSt;11335;41,67;272
95710196196;Sachsen b.Ansbach;3650;20,94;174
95710199199;Schnelldorf;3528;51,43;69
95710200200;Schopfloch, M;2907;15,34;190
95710214214;Wassertrüdingen, St;6156;53,57;115
95710226226;Windsbach, St;6100;68,12;90
95715501111;Adelshofen (Landkreis Ansbach);929;27,18;34
95715501152;Gebsattel;1711;19,12;89
95715501155;Geslau;1336;41,96;32
95715501169;Insingen;1213;21,32;57
95715501181;Neusitz;2042;13,78;148
95715501188;Ohrenbach;582;22,74;26
95715501225;Windelsbach;1055;38,47;27
95715502125;Buch a.Wald;1022;26,43;39
95715502134;Diebach;1168;22,34;52
95715502137;Dombühl, M;1856;17,89;104
95715502198;Schillingsfürst, St;2808;27,5;102
95715502222;Wettringen (Landkreis Ansbach);1010;21,41;47
95715502228;Wörnitz;1808;24,46;74
95715504122;Bruckberg (Landkreis Ansbach);1297;7,61;170
95715504194;Rügland;1291;20,91;62
95715504217;Weihenzell;2959;45,22;65
95715506189;Ornbau, St;1686;15,16;111
95715506216;Weidenbach, M;2381;21,71;110
95715507128;Burk;1075;14,08;76
95715507132;Dentlein a.Forst, M;2310;18,01;128
95715507223;Wieseth;1316;20,59;64
95715508179;Mönchsroth;1644;11,92;138
95715508224;Wilburgstetten;2059;25,28;81
95715509154;Gerolfingen;930;12,59;74
95715509192;Röckingen;756;10,91;69
95715509208;Unterschwaningen;851;18,57;46
95715509227;Wittelshofen;1260;24,22;52
95715538178;Mitteleschenbach;1714;10,51;163
95715538229;Wolframs-Eschenbach, St;3156;25,47;124
95720111111;Adelsdorf;9120;31,68;288
95720115115;Baiersdorf, St;7880;11,81;667
95720119119;Bubenreuth;4532;4,14;1095
95720121121;Eckental, M;14504;29,72;488
95720130130;Hemhofen;5256;6,75;779
95720131131;Heroldsberg, M;8373;11,09;755
95720132132;Herzogenaurach, St;23750;47,62;499
95720135135;Höchstadt a.d.Aisch, St;13675;70,87;193
95720137137;Kalchreuth;2993;10,86;276
95720142142;Möhrendorf;4718;13,17;358
95720149149;Röttenbach (Landkreis Erlangen-Höchstadt);4705;7,76;606
95720160160;Wachenroth, M;2272;23,16;98
95720164164;Weisendorf, M;6493;36,75;177
95725510126;Gremsdorf;1583;12,96;122
95725510139;Lonnerstadt, M;2041;22,71;90
95725510143;Mühlhausen, M;1746;16,6;105
95725510159;Vestenbergsgreuth, M;1554;31,84;49
95725512114;Aurachtal;3082;18,4;168
95725512147;Oberreichenbach (Landkreis Erlangen-Höchstadt);1330;4,82;276
95725514120;Buckenhof;3109;1,39;2237
95725514141;Marloffstein;1556;6,62;235
95725514154;Spardorf;2209;3,22;686
95725514158;Uttenreuth;4984;5,95;838
95725539127;Großenseebach;2453;7,2;341
95725539133;Heßdorf;3566;24,77;144
95730111111;Ammerndorf, M;1993;5,06;394
95730114114;Cadolzburg, M;11306;45,39;249
95730115115;Großhabersdorf;4315;35,49;122
95730120120;Langenzenn, St;10318;46,33;223
95730122122;Oberasbach, St;17446;12,08;1444
95730124124;Puschendorf;2196;3,39;648
95730125125;Roßtal, M;9853;44,34;222
95730127127;Stein, St;14023;19,51;719
95730133133;Wilhermsdorf, M;5261;26,64;197
95730134134;Zirndorf, St;26234;28,79;911
95735517126;Seukendorf;3122;8,48;368
95735517130;Veitsbronn;6460;16,18;399
95735540123;Obermichelbach;3285;9,27;354
95735540129;Tuchenbach;1379;6,48;213
95740112112;Altdorf b.Nürnberg, St;15335;48,59;316
95740117117;Burgthann;11289;39,19;288
95740123123;Feucht, M;13848;9,81;1412
95740132132;Hersbruck, St;12357;22,9;540
95740135135;Kirchensittenbach;2091;43,21;48
95740138138;Lauf a.d.Pegnitz, St;26019;59,77;435
95740139139;Leinburg;6629;29,44;225
95740140140;Neuhaus a.d.Pegnitz, M;2730;23,3;117
95740141141;Neunkirchen a.Sand;4558;14,13;323
95740146146;Ottensoos;1974;10;197
95740147147;Pommelsbrunn;5291;50,05;106
95740150150;Reichenschwand;2376;6,84;347
95740152152;Röthenbach a.d.Pegnitz, St;12470;14,29;873
95740154154;Rückersdorf (Landkreis Nürnberger Land);4783;3,57;1340
95740155155;Schnaittach, M;8416;49,34;171
95740156156;Schwaig b.Nürnberg;8682;5,9;1472
95740157157;Schwarzenbruck;8327;22,25;374
95740158158;Simmelsdorf;3236;40,87;79
95740164164;Winkelhaid;4269;6,45;662
95745527160;Velden, St;1725;21,34;81
95745527161;Vorra;1716;22,08;78
95745528111;Alfeld;1099;17,95;61
95745528128;Happurg;3630;42,57;85
95745529120;Engelthal;1071;13,63;79
95745529131;Henfenfeld;1733;6,64;261
95745529145;Offenhausen;1593;22,5;71
95750112112;Bad Windsheim, St;12188;78,24;156
95750119119;Dietersheim;2145;31,23;69
95750121121;Emskirchen, M;5904;67,29;88
95750135135;Ipsheim, M;2167;42,24;51
95750145145;Markt Erlbach, M;5477;60,89;90
95750153153;Neustadt a.d.Aisch, St;13026;61,21;213
95750156156;Obernzenn, M;2510;39,67;63
95755518138;Langenfeld (LK Neustadt a.d.Aisch-Bad Windsheim);1086;7,2;151
95755518144;Markt Bibart, M;1792;30,11;60
95755518147;Markt Taschendorf, M;1012;27,68;37
95755518157;Oberscheinfeld, M;1063;42,25;25
95755518161;Scheinfeld, St;4518;45,12;100
95755518165;Sugenheim, M;2355;63,38;37
95755519122;Ergersheim;1060;30;35
95755519127;Gollhofen;867;17,02;51
95755519130;Hemmersheim;629;23,83;26
95755519134;Ippesheim, M;1069;23,56;45
95755519146;Markt Nordheim, M;1121;39,31;29
95755519163;Simmershofen;953;34,2;28
95755519168;Uffenheim, St;6308;59,46;106
95755519179;Weigenheim;984;32,64;30
95755520129;Hagenbüchach;1620;11,5;141
95755520181;Wilhelmsdorf (LK Neustadt a.d.Aisch-Bad Windsheim);1473;7,8;189
95755521113;Baudenbach, M;1254;22,09;57
95755521118;Diespeck;3748;21;178
95755521128;Gutenstetten;1302;21,36;61
95755521150;Münchsteinach;1412;29,46;48
95755522117;Dachsbach, M;1783;20,57;87
95755522125;Gerhardshofen;2512;27,22;92
95755522167;Uehlfeld, M;3092;31,23;99
95755524115;Burgbernheim, St;3405;42,3;80
95755524124;Gallmersgarten;775;15,18;51
95755524133;Illesheim;959;21,42;45
95755524143;Marktbergel, M;1595;24,19;66
95755525152;Neuhof a.d.Zenn, M;2192;30,85;71
95755525166;Trautskirchen;1310;19,81;66
95760111111;Abenberg, St;5525;48,41;114
95760113113;Allersberg, M;8374;59,7;140
95760117117;Büchenbach;5416;30,76;176
95760121121;Georgensgmünd;6769;46,89;144
95760122122;Greding, St;6945;103,73;67
95760126126;Heideck, St;4616;58,64;79
95760127127;Hilpoltstein, St;13594;89,72;152
95760128128;Kammerstein;3063;37,08;83
95760132132;Schwanstetten, M;7276;32,35;225
95760137137;Rednitzhembach;6908;13,01;531
95760141141;Röttenbach (Landkreis Roth);3176;21,64;147
95760142142;Rohr (Landkreis Roth);3774;46,52;81
95760143143;Roth, St;25281;96,33;262
95760147147;Spalt, St;5046;55,67;91
95760148148;Thalmässing, M;5245;80,55;65
95760151151;Wendelstein, M;16247;50,88;319
95770114114;Muhr a.See;2379;10,95;217
95770136136;Gunzenhausen, St;16457;82,72;199
95770148148;Langenaltheim;2227;39,06;57
95770158158;Pappenheim, St;3893;64,32;61
95770161161;Pleinfeld, M;7457;71,36;104
95770162162;Polsingen;1782;33,86;53
95770168168;Solnhofen;1708;13,56;126
95770173173;Treuchtlingen, St;13070;103,38;126
95770177177;Weißenburg i.Bay., GKSt;18202;97,58;187
95775532111;Absberg, M;1395;18,98;73
95775532138;Haundorf;2724;51,34;53
95775532159;Pfofeld;1543;23,88;65
95775532172;Theilenhofen;1130;20,33;56
95775533113;Alesheim;928;20,45;45
95775533122;Dittenheim;1846;29,33;63
95775533149;Markt Berolzheim, M;1296;14,56;89
95775533150;Meinheim;825;16,35;50
95775534125;Ellingen, St;3842;31,25;123
95775534141;Höttingen;1103;19,26;57
95775535120;Burgsalach;1177;19,3;61
95775535151;Nennslingen, M;1402;21,97;64
95775535163;Raitenbuch;1210;38,17;32
95775536133;Gnotzheim, M;833;12,47;67
95775536140;Heidenheim, M;2500;52,26;48
96610000000;Aschaffenburg;71692;62,45;1148
96620000000;Schweinfurt;53242;35,7;1491
96630000000;Würzburg;131316;87,6;1499
96710111111;Alzenau, St;17841;59,3;301
96710112112;Bessenbach;5559;29,97;185
96710114114;Karlstein a.Main;7680;12,67;606
96710119119;Geiselbach;2070;12,44;166
96710120120;Glattbach;3206;3,53;908
96710121121;Goldbach, M;9782;10,97;892
96710122122;Großostheim, M;15923;44,31;359
96710124124;Haibach (Landkreis Aschaffenburg);7941;7,35;1080
96710130130;Hösbach, M;12927;30,58;423
96710133133;Johannesberg;4070;13,63;299
96710134134;Kahl a.Main;8387;10,64;788
96710136136;Kleinostheim;8201;13,89;590
96710139139;Laufach;5127;15,6;329
96710140140;Mainaschaff;8699;7,3;1192
96710143143;Mömbris, M;11269;35,86;314
96710148148;Rothenbuch;1619;7,05;230
96710150150;Sailauf;3593;13,81;260
96710155155;Stockstadt a.Main, M;7674;18,87;407
96710156156;Waldaschaff;4092;6,59;621
96710157157;Weibersbrunn;1840;2,89;637
96715602126;Heigenbrücken;2187;6,73;325
96715602128;Heinrichsthal;823;4,52;182
96715603127;Heimbuchenthal;2151;17,14;125
96715603141;Mespelbrunn;2251;15,52;145
96715603160;Dammbach;1903;38,57;49
96715604113;Blankenbach;1454;3,96;367
96715604135;Kleinkahl;1825;14,2;129
96715604138;Krombach (Landkreis Aschaffenburg);2059;10,65;193
96715604152;Schöllkrippen, M;4098;12,64;324
96715604153;Sommerkahl;1250;5,46;229
96715604159;Westerngrund;2004;14,77;136
96715604162;Wiesen;1044;5,64;185
96720112112;Bad Bocklet, M;4595;37,92;121
96720113113;Bad Brückenau, St;6542;23,71;276
96720114114;Bad Kissingen, GKSt;22924;69,92;328
96720117117;Burkardroth, M;7307;69,15;106
96720127127;Hammelburg, St;10845;128,88;84
96720134134;Motten;1696;23,8;71
96720135135;Münnerstadt, St;7604;93,11;82
96720136136;Nüdlingen;3852;26,35;146
96720139139;Oberthulba, M;5023;52,48;96
96720140140;Oerlenbach;4961;33,42;148
96720161161;Wartmannsroth;2119;53,47;40
96720163163;Wildflecken, M;2836;77,57;37
96720166166;Zeitlofs, M;2024;40,91;49
96725606126;Geroda, M;789;16,8;47
96725606138;Oberleichtersbach;2024;27,59;73
96725606145;Riedenberg;948;13,23;72
96725606149;Schondra, M;1605;28,62;56
96725607121;Elfershausen, M;2826;34,9;81
96725607124;Fuchsstadt;1841;18,3;101
96725608111;Aura a.d.Saale;850;10,1;84
96725608122;Euerdorf, M;1439;16,33;88
96725608142;Ramsthal;1111;10,42;107
96725608155;Sulzthal, M;865;15,05;57
96725609131;Maßbach, M;4328;59,31;73
96725609143;Rannungen;1084;17,34;63
96725609157;Thundorf i.UFr.;1009;15,58;65
96730114114;Bad Neustadt a.d.Saale, St;15112;36,9;410
96730117117;Bischofsheim i.d.Rhön, St;4809;67,7;71
96730141141;Bad Königshofen i.Grabfeld, St;5840;69,51;84
96730149149;Oberelsbach, M;2639;67,65;39
96730162162;Sandberg;2371;28,02;85
96735633116;Bastheim;2044;41,74;49
96735633130;Hendungen;844;22,85;37
96735633142;Mellrichstadt, St;5575;55,99;100
96735633151;Oberstreu;1453;22,62;64
96735633170;Stockheim (Landkreis Rhön-Grabfeld);993;19,65;51
96735634113;Aubstadt;712;11,92;60
96735634126;Großbardorf;947;16,54;57
96735634131;Herbstadt;612;20,7;30
96735634134;Höchheim;1086;25,26;43
96735634172;Sulzdorf a.d.Lederhecke;1173;36,36;32
96735634173;Sulzfeld (Landkreis Rhön-Grabfeld);1716;22,52;76
96735634174;Trappstadt, M;916;25,79;36
96735635135;Hohenroth;3594;17,14;210
96735635146;Niederlauer;1662;9,08;183
96735635156;Rödelmaier;953;6,27;152
96735635161;Salz (Landkreis Rhön-Grabfeld);2304;8,65;266
96735635163;Schönau a.d.Brend;1223;15,57;79
96735635171;Strahlungen;949;13,43;71
96735635186;Burglauer;1733;13,95;124
96735637123;Fladungen, St;2157;46,34;47
96735637129;Hausen (Landkreis Rhön-Grabfeld);676;24,23;28
96735637147;Nordheim v.d.Rhön;1075;16,56;65
96735638133;Heustreu;1259;10,56;119
96735638136;Hollstadt;1471;24,3;61
96735638175;Unsleben;933;8,92;105
96735638183;Wollbach;1399;7,58;185
96735639153;Ostheim v.d.Rhön, St;3329;40,85;81
96735639167;Sondheim v.d.Rhön;905;18,58;49
96735639182;Willmars;575;12,18;47
96735640127;Großeibstadt;1037;16,65;62
96735640160;Saal a.d.Saale, M;1531;21,57;71
96735640184;Wülfershausen a.d.Saale;1507;18,13;83
96740133133;Eltmann, St;5126;40,81;126
96740147147;Haßfurt, St;13509;52,66;257
96740159159;Oberaurach;3992;45,13;88
96740163163;Knetzgau;6309;61,57;102
96740164164;Königsberg i.Bay., St;3536;61,88;57
96740171171;Maroldsweisach, M;3115;71,86;43
96740187187;Rauhenebrach;2755;61,07;45
96740195195;Sand a.Main;3051;12,27;249
96740221221;Zeil a.Main, St;5455;35,67;153
